Time,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2015-06-04,32.34,158.09,21.539,79.36,141.19,85.47,72.21,28.61,101.39,110.3,208.87,111.46,97.8491,168.38,99.23,66.33,40.59,96.31,131.9583,59.47,46.36,50.975,0.5523,78.15,94.07,100.21,116.65,68.21,48.1,24.7167
2015-06-05,32.1625,157.25,21.3475,79.39,140.73,86.05,73.55,28.58,101.59,110.3,210.45,110.37,97.8679,167.4,98.59,67.42,40.1,95.54,130.9,58.99,46.14,51.015,0.5565,77.43,93.46,99.31,116.53,68.37,47.23,24.3533
2015-06-08,31.95,156.47,21.175,78.81,140.64,86.15,71.84,28.27,100.42,109.29,209.79,109.93,97.4151,165.34,97.96,66.89,40.16,95.32,130.4917,58.87,45.73,50.72,0.5438,77.71,92.7667,97.76,116.91,67.68,47.44,24.2033
2015-06-09,31.855,154.8,21.274,79.17,140.1,86.73,71.76,28.24,100.42,108.52,209.02,109.53,97.6981,165.68,98.21,67.18,40.2,94.73,130.8167,58.84,45.65,50.675,0.5465,78.9,92.7233,97.8,116.99,67.95,47.34,24.1567
2015-06-10,32.22,155.55,21.5385,80.19,141.62,88.48,73.03,28.66,101.83,110.0,213.13,110.98,98.8396,168.92,98.88,68.26,40.33,95.3,132.5333,59.61,46.61,51.67,0.5368,79.54,94.1633,99.18,118.55,69.63,47.47,24.31
2015-06-11,32.1475,157.96,21.6485,80.3,142.96,88.17,72.4,28.86,101.12,110.62,213.94,111.29,98.9623,168.78,99.24,68.52,40.1,95.59,133.2167,58.91,46.44,51.94,0.5425,79.41,94.2567,100.13,119.32,69.64,47.76,24.3133
2015-06-12,31.7925,156.12,21.496,79.53,142.8,87.85,71.77,28.54,99.87,109.95,213.06,110.6,98.1604,166.99,98.35,68.25,39.96,95.06,131.7,57.87,45.97,51.89,0.5278,78.87,93.6367,99.47,117.65,69.33,47.25,24.1433
2015-06-15,31.73,156.1,21.1835,79.25,142.29,87.13,72.56,28.48,99.29,110.18,211.76,110.01,97.5849,166.26,97.49,67.99,39.59,94.3,129.8917,57.12,45.47,51.675,0.5268,78.12,92.9533,98.79,118.98,68.57,47.0,23.9767
2015-06-16,31.9,156.23,21.363,79.36,142.34,86.59,73.4,28.71,100.04,111.06,213.56,110.23,98.2075,166.84,98.36,68.37,40.08,94.63,130.4083,57.71,45.83,52.28,0.5333,79.1,93.0367,99.49,121.55,69.01,47.42,24.1167
2015-06-17,31.825,155.65,21.3905,80.32,143.43,87.25,74.42,28.93,99.76,111.49,212.93,110.47,98.3019,167.17,98.73,68.14,40.27,95.22,130.7917,57.91,45.97,52.375,0.5395,80.08,93.41,99.78,119.74,68.75,47.27,24.2433
2015-06-18,31.97,160.12,21.9695,80.77,145.38,87.44,75.71,29.21,100.25,113.22,214.6,111.85,99.5566,168.25,100.36,68.78,40.65,96.17,133.0167,58.59,46.72,53.0,0.5485,80.82,94.5033,101.47,120.89,69.5,47.77,24.3267
2015-06-19,31.65,160.72,21.746,80.19,145.13,87.52,75.0,29.03,99.47,112.62,213.19,112.43,99.3774,166.99,99.86,68.08,40.4,96.08,132.4583,58.04,46.1,53.265,0.5468,80.54,93.9967,99.45,120.33,68.69,47.46,24.2467
2015-06-22,31.9025,162.22,21.8145,81.25,145.7,88.27,74.78,28.94,100.29,113.53,216.51,113.07,99.4057,167.73,100.09,68.96,40.48,96.87,133.0667,58.83,46.23,53.395,0.5443,80.45,95.06,100.04,120.25,69.09,47.53,24.2633
2015-06-23,31.7575,161.69,22.2995,81.36,144.43,88.45,74.2,28.78,100.09,114.41,218.4,113.18,98.8302,168.62,99.78,69.75,40.38,97.18,133.2,59.03,45.91,53.6,0.5305,79.79,94.84,100.0,122.74,69.42,47.77,24.19
2015-06-24,32.0275,159.89,22.042,80.74,143.0,88.17,73.5,28.51,99.27,113.77,214.43,112.35,98.2075,166.97,99.33,69.02,40.19,96.64,131.2833,58.24,45.63,53.11,0.5253,79.51,93.9933,98.78,119.17,68.86,47.29,24.1267
2015-06-25,31.875,158.76,22.005,79.88,142.45,86.72,73.61,28.4,98.34,114.45,212.82,112.24,97.5094,166.08,99.12,68.65,40.02,95.79,129.9333,57.9,45.65,52.61,0.5293,79.39,94.2,97.81,122.33,68.62,47.44,23.9533
2015-06-26,31.6875,158.02,21.905,79.88,142.48,86.82,72.34,28.28,98.6,114.99,213.17,112.6,97.6792,165.46,99.64,68.95,40.0,97.29,130.9083,58.49,45.26,54.855,0.5185,79.34,94.3633,97.92,123.25,68.75,47.62,24.04
2015-06-29,31.1325,151.6,21.493,77.8,138.73,85.3,70.0,27.54,96.69,113.05,207.65,110.54,96.0849,162.97,97.68,67.2,39.4,95.44,128.2917,57.29,44.37,53.835,0.503,78.32,92.09,96.14,121.19,66.72,46.77,23.8067
2015-06-30,31.3575,153.52,21.7045,77.72,138.72,84.82,69.63,27.46,96.47,114.14,208.79,111.13,96.1981,162.66,97.46,67.76,39.23,95.07,128.5833,56.93,44.15,54.01,0.5028,78.24,91.6733,96.66,122.0,67.15,46.61,23.6433
2015-07-01,31.65,154.99,21.8695,78.4,140.73,83.95,70.54,27.35,96.09,115.13,209.94,112.07,97.0189,164.49,98.47,68.07,39.5,95.76,129.7083,57.6,44.44,54.715,0.51,79.72,93.6033,99.3,123.38,67.85,47.0,23.96
2015-07-02,31.61,153.26,21.8855,78.21,140.21,84.38,70.42,27.33,95.87,114.97,209.2,111.49,96.7076,165.09,98.44,67.52,39.49,96.17,129.4833,57.67,44.4,54.935,0.5105,79.93,92.5567,99.23,121.81,68.24,47.2,23.9533
2015-07-06,31.5,154.5,21.802,77.59,140.52,83.15,69.16,27.22,94.77,115.7,208.04,111.32,96.5849,164.73,98.2,67.33,39.42,95.65,129.2333,57.55,44.39,54.92,0.5043,80.05,93.32,98.94,122.16,68.12,47.04,24.1767
2015-07-07,31.4225,155.39,21.836,77.55,143.15,83.99,70.26,27.36,95.27,117.1,208.21,112.4,97.0189,165.0,98.92,66.8,40.25,96.68,129.525,57.99,44.3,55.645,0.4948,81.72,94.5433,100.03,120.7,67.77,47.25,24.5967
2015-07-08,30.6425,152.31,21.485,75.93,141.92,82.27,69.39,26.99,93.56,115.19,204.06,111.0,95.2547,163.16,97.77,65.43,39.86,95.84,127.2583,57.35,44.24,54.635,0.4913,80.99,93.6467,98.76,118.78,66.73,46.58,24.3533
2015-07-09,30.0175,151.31,21.7195,76.34,142.8,81.69,69.96,26.91,93.78,115.6,204.81,111.38,95.4528,163.85,98.4,66.11,39.92,96.49,128.125,57.38,44.52,54.72,0.4853,80.66,92.47,100.07,119.34,67.05,46.26,24.26
2015-07-10,30.82,154.1,22.1755,77.31,144.48,82.15,71.14,27.28,94.41,116.44,207.19,113.1,96.6132,166.95,99.53,67.05,40.39,97.65,129.125,57.95,44.61,55.26,0.4938,80.95,92.7367,101.0,122.15,68.42,47.0,24.3733
2015-07-13,31.415,155.76,22.7785,78.53,146.62,83.64,71.05,27.79,94.6,118.05,210.12,114.9,97.8962,169.38,100.27,68.09,40.66,98.43,130.3917,57.87,45.54,56.205,0.497,81.91,94.0267,102.33,122.45,69.52,47.2,24.6267
2015-07-14,31.4025,159.32,23.2785,78.97,147.75,84.46,71.79,28.03,95.55,117.85,212.16,115.36,98.1887,168.61,99.78,69.04,41.17,98.78,130.65,58.19,45.62,56.17,0.4973,82.04,94.76,102.38,125.0,70.1,47.41,24.5967
2015-07-15,31.705,160.45,23.0595,78.54,146.89,84.16,71.36,28.11,94.24,118.3,212.96,115.58,97.9623,168.53,100.42,69.19,41.13,99.07,130.0,58.22,45.76,55.95,0.4938,82.15,94.0533,102.42,125.86,70.02,47.33,24.55
2015-07-16,32.1275,163.04,23.774,78.92,148.49,83.76,72.42,28.32,94.48,119.07,211.18,114.73,97.7075,171.0,101.11,69.56,41.48,97.86,130.975,58.82,46.66,56.17,0.5048,82.3,87.0767,103.29,124.93,70.57,47.83,24.61
2015-07-17,32.405,163.27,24.1505,79.22,146.84,83.16,72.81,28.18,93.15,118.86,212.46,114.47,99.566,172.51,100.08,69.21,41.25,97.5,130.575,58.82,46.62,56.4,0.5018,82.24,88.67,102.94,123.85,70.88,47.59,24.4633
2015-07-20,33.0175,164.34,24.405,79.3,146.72,82.25,72.77,28.03,92.94,119.58,212.39,113.41,100.3491,173.22,100.37,69.26,41.38,97.49,130.9333,59.0,46.92,56.565,0.4925,82.19,89.2067,102.61,122.65,72.7,48.1,24.3667
2015-07-21,32.6875,163.7,24.4,78.95,145.0,82.22,73.83,27.84,93.9,119.31,211.5,113.86,99.434,163.07,100.34,69.1,41.19,97.32,129.8,58.67,47.28,56.495,0.4948,81.63,88.9967,104.48,120.86,72.02,46.97,24.2467
2015-07-22,31.305,164.25,24.4135,78.99,146.47,79.76,73.87,27.53,93.51,119.33,213.25,114.9,98.8113,160.35,100.18,70.08,40.9,97.58,129.5083,58.13,45.54,57.045,0.4853,80.83,91.23,105.3,120.61,71.97,46.45,24.3867
2015-07-23,31.29,164.1,24.109,77.01,146.11,76.88,72.21,28.01,92.94,118.8,211.05,114.59,98.4151,161.73,100.2,69.64,40.84,97.09,124.5833,58.07,46.11,57.0,0.4913,80.7,90.16,105.3,119.33,71.75,46.35,24.17
2015-07-24,31.125,158.59,26.471,75.9,144.06,76.1,73.92,28.4,90.6,118.91,207.35,113.59,96.9528,159.75,99.15,68.91,40.44,96.1,124.4417,57.41,45.94,56.495,0.4855,80.29,89.04,105.27,117.94,74.8,46.04,23.86
2015-07-27,30.6925,165.54,26.5705,74.92,141.03,75.32,72.46,28.21,89.14,118.25,205.02,113.07,95.8868,159.07,98.28,68.01,40.54,96.04,123.925,56.99,45.35,55.865,0.4828,79.97,88.68,105.59,117.88,73.86,45.83,23.7933
2015-07-28,30.845,172.74,26.3015,75.11,141.81,77.78,73.79,28.21,92.4,118.46,206.24,114.84,98.3019,160.05,99.02,68.05,40.55,97.33,125.925,57.52,45.34,56.735,0.4933,80.23,91.28,105.94,121.52,74.74,45.89,24.0333
2015-07-29,30.7475,171.47,26.45,75.7,144.14,77.33,73.88,28.4,93.25,119.84,206.84,116.37,99.566,161.09,99.73,68.94,40.59,98.21,126.2083,58.54,46.29,57.46,0.4993,80.62,92.9333,106.43,121.52,76.01,46.56,24.0767
2015-07-30,30.5925,171.69,26.838,76.12,143.01,78.35,73.36,28.3,93.03,120.03,207.2,116.46,99.4151,160.96,99.84,69.04,40.56,99.17,126.3083,58.52,46.88,57.505,0.5005,77.39,92.64,106.5,120.56,76.38,46.67,24.0533
2015-07-31,30.325,176.59,26.8075,76.06,144.17,78.63,73.3,28.42,88.48,120.0,205.07,117.03,99.1038,161.99,100.21,68.53,41.08,99.86,126.1167,58.96,46.7,57.61,0.4988,76.7,92.5867,106.12,121.4,75.34,46.79,23.9933
2015-08-03,29.61,175.59,26.7515,75.98,143.69,77.26,72.44,28.36,85.6,121.12,204.69,116.89,98.7736,158.71,100.02,68.53,41.54,99.42,125.1,59.05,46.81,57.415,0.5073,76.4,92.7367,106.94,120.89,75.77,46.97,24.06
2015-08-04,28.66,174.8,26.595,75.72,143.54,76.6,71.89,28.03,85.21,121.69,205.17,117.53,98.6981,157.6,99.8,68.46,41.85,99.14,125.3333,58.7,47.54,57.885,0.5093,75.91,92.5067,106.63,120.84,75.27,46.67,24.0833
2015-08-05,28.85,176.44,26.8505,75.59,144.95,76.88,72.53,28.27,84.03,110.53,205.7,118.0,99.7453,157.9,100.52,68.73,42.12,99.8,125.8417,59.1,47.58,58.375,0.5145,75.77,91.5567,106.08,123.92,74.98,46.64,24.5033
2015-08-06,28.7825,169.66,26.473,75.0,143.82,77.46,70.43,28.21,85.19,108.55,205.09,116.56,99.8019,156.32,99.07,68.25,41.92,99.35,124.3833,58.43,46.62,57.56,0.5113,75.74,90.5733,105.46,122.04,73.58,46.63,24.2633
2015-08-07,28.88,172.31,26.131,79.72,142.42,77.29,70.41,28.15,83.75,109.35,203.44,116.93,99.4906,155.12,98.85,68.05,41.77,98.92,124.075,57.97,46.74,57.255,0.5745,75.48,89.78,105.48,121.82,74.21,46.36,23.75
2015-08-10,29.93,170.6,26.2,81.26,145.86,80.16,71.27,28.59,85.89,111.0,205.97,117.6,101.2264,156.75,99.79,68.89,41.68,99.39,126.0333,58.41,47.33,57.68,0.5945,76.38,91.1633,105.82,122.48,74.38,47.23,23.8267
2015-08-11,28.3725,168.56,26.373,81.34,144.05,78.04,71.63,28.02,85.78,108.0,201.7,117.69,99.4057,155.51,99.01,68.23,41.48,98.81,123.7333,57.76,46.41,57.23,0.5915,76.22,90.34,105.89,122.26,73.36,47.6,23.9767
2015-08-12,28.81,170.62,26.2955,81.0,142.43,78.92,71.04,27.9,86.79,106.99,201.13,117.69,99.566,156.16,98.71,67.24,41.26,98.28,123.7667,58.26,46.74,56.53,0.593,76.39,91.0567,105.43,121.2,73.54,47.85,24.1933
2015-08-13,28.7875,168.58,26.483,80.76,144.81,77.76,71.4,28.7,85.85,107.52,200.74,119.02,99.5472,155.07,98.48,67.55,41.1,99.37,122.8333,58.98,46.73,56.8,0.588,75.78,92.0033,106.95,120.52,73.93,47.66,24.0367
2015-08-14,28.99,167.72,26.576,80.91,145.09,78.49,72.99,29.03,85.99,107.16,202.02,119.75,100.0755,155.75,98.81,67.89,41.25,99.27,123.5667,59.18,47.0,57.18,0.5885,75.62,93.1233,107.71,121.02,74.22,47.49,24.1267
2015-08-17,29.29,169.79,26.761,81.0,144.44,78.54,74.04,28.83,83.23,109.05,202.57,119.7,100.2641,156.31,99.87,68.07,41.35,100.66,124.3667,59.71,47.32,57.49,0.5848,75.53,94.8967,107.71,123.82,74.41,47.52,23.97
2015-08-18,29.125,167.72,26.751,81.24,144.6,78.82,72.58,28.25,83.44,106.94,201.18,122.8,100.1981,156.01,99.37,68.21,41.3,100.76,123.5917,59.66,47.27,57.41,0.577,75.13,95.0233,107.82,125.5,74.47,47.46,23.16
2015-08-19,28.7525,166.57,26.646,80.95,142.72,77.41,72.04,27.8,80.91,106.45,200.95,122.76,99.0943,153.94,99.31,67.6,40.78,101.1,121.5583,59.66,46.61,57.48,0.5748,74.12,93.9733,107.22,123.22,74.4,47.44,22.8567
2015-08-20,28.1625,161.15,25.789,78.76,137.02,76.41,67.82,27.04,79.24,100.02,196.75,120.54,96.8302,152.66,98.79,65.94,40.55,99.76,119.4583,56.95,45.66,56.15,0.554,73.91,89.64,105.7,119.79,73.95,46.88,22.81
2015-08-21,26.44,155.19,24.7235,77.03,131.71,75.0,69.15,26.47,75.76,98.84,187.74,116.16,93.283,148.85,95.56,63.6,39.53,97.13,118.4083,55.77,43.07,53.435,0.5368,71.84,87.1167,102.93,116.28,71.19,46.1,22.18
2015-08-24,25.78,147.64,23.1685,74.65,127.19,72.82,65.17,25.19,72.12,95.36,179.46,112.54,89.8868,143.47,92.82,60.25,38.38,92.87,115.4833,53.99,41.68,51.935,0.5177,69.14,84.7733,98.78,110.43,68.36,44.74,21.3167
2015-08-25,25.935,145.19,23.3185,73.52,125.49,72.06,65.18,24.62,70.02,95.89,178.22,110.97,88.6132,140.96,90.73,59.91,37.99,91.21,114.7,51.17,40.47,51.765,0.507,68.42,82.8833,97.75,109.98,66.97,43.5,21.0333
2015-08-26,27.4225,153.98,25.0385,75.63,129.34,73.87,68.52,25.68,73.09,99.23,184.4,115.93,92.2925,146.7,95.11,62.91,38.73,95.15,118.9333,54.42,42.71,54.38,0.5453,70.9,85.1833,100.0,113.46,70.69,45.16,21.61
2015-08-27,28.23,155.72,25.9185,76.88,131.87,75.66,69.94,26.17,77.64,102.17,189.21,117.66,94.2359,148.54,96.22,64.48,39.27,97.33,119.9167,54.95,43.9,56.31,0.5658,71.48,86.4567,101.4,117.77,72.4,46.19,22.0267
2015-08-28,28.3225,155.89,25.9005,76.65,133.24,75.95,70.25,26.0,80.43,102.48,187.75,117.52,94.3585,147.98,95.17,64.13,39.45,96.25,120.175,55.37,43.93,56.25,0.5683,71.21,86.0367,100.43,117.28,72.46,46.07,21.6467
2015-08-31,28.19,151.78,25.6445,76.72,130.68,76.44,69.36,25.88,80.99,101.88,188.6,116.46,93.6509,147.89,93.98,64.1,39.32,95.02,118.45,53.85,43.52,55.875,0.562,70.67,85.27,99.55,115.7,71.3,46.01,21.5767
2015-09-01,26.93,147.46,24.827,74.0,127.44,74.9,66.63,25.12,78.19,99.51,182.12,113.07,90.5283,142.68,92.09,61.45,38.75,93.47,115.4167,52.53,41.82,54.315,0.539,68.9,82.8433,97.49,112.63,68.96,44.9,21.2733
2015-09-02,28.085,152.29,25.5275,74.94,130.63,76.1,67.98,25.65,78.06,101.89,184.51,116.48,92.4623,145.05,93.35,62.57,38.9,96.04,117.7,52.98,43.36,55.35,0.5553,69.81,84.7067,98.93,114.23,69.62,45.35,21.48
2015-09-03,27.5925,149.23,25.236,75.26,131.02,74.45,68.25,25.9,78.26,101.99,185.06,116.6,92.9906,146.78,92.64,62.68,39.16,96.01,118.1167,52.65,43.5,55.425,0.5568,69.93,85.29,99.37,113.99,70.4,45.72,21.62
2015-09-04,27.3175,147.02,24.95,74.08,129.76,73.1,67.13,25.52,76.67,100.97,180.38,114.42,91.1226,143.7,91.31,61.5,38.52,94.85,116.5333,51.59,42.61,54.845,0.5438,68.76,84.62,97.76,112.36,69.16,44.82,21.2967
2015-09-08,28.0775,154.56,25.877,75.49,133.82,74.3,70.76,26.3,76.84,104.01,185.88,116.43,94.1604,147.23,93.94,63.16,38.9,96.78,119.525,52.69,43.89,55.875,0.567,69.98,87.21,99.65,116.09,70.53,45.88,22.1267
2015-09-09,27.5375,151.08,25.8445,75.12,132.65,72.96,69.03,25.94,74.92,101.91,185.68,113.97,93.2642,145.05,92.22,62.18,38.3,95.43,117.3833,51.93,43.07,54.93,0.5558,68.48,85.76,98.48,115.08,69.6,45.39,21.7067
2015-09-10,28.1425,153.14,26.112,75.31,133.55,72.42,69.74,26.26,75.66,102.6,185.91,114.49,93.9151,146.2,92.72,62.66,38.42,95.25,117.3167,52.72,43.29,55.19,0.5645,68.32,85.22,99.09,116.77,70.23,45.46,21.3733
2015-09-11,28.5525,153.21,26.472,75.5,134.67,72.63,70.05,26.02,75.79,104.48,185.27,115.44,93.9811,147.37,92.93,62.56,38.13,97.41,117.7167,52.09,43.48,55.91,0.5663,68.42,85.22,99.49,118.7,70.76,45.73,21.55
2015-09-14,28.8275,151.0,26.069,75.14,134.43,72.77,69.89,25.7,75.77,103.82,183.94,114.73,93.6038,145.65,93.32,62.38,38.1,96.97,117.3417,52.34,43.04,55.945,0.5673,68.06,83.9833,99.28,117.8,70.01,45.65,21.4267
2015-09-15,29.07,152.14,26.1185,76.5,136.3,74.58,71.27,25.98,77.17,103.43,187.45,116.18,94.6415,147.53,94.4,63.58,38.5,98.19,119.6667,53.55,43.98,56.92,0.5735,69.45,83.5567,100.86,120.03,70.51,46.37,21.44
2015-09-16,29.1025,151.18,26.3695,77.32,137.2,75.64,71.88,26.07,79.02,103.96,188.64,117.82,95.2453,148.41,94.61,64.14,39.15,98.69,120.1667,53.87,44.3,57.79,0.5775,70.1,83.5433,101.91,121.15,70.99,46.19,21.5633
2015-09-17,28.48,153.91,26.9435,77.06,137.45,74.06,72.32,25.88,79.41,104.2,186.45,117.91,94.8396,148.14,94.84,62.65,39.38,97.84,119.125,53.96,44.25,57.635,0.5828,70.24,84.39,101.66,123.26,70.96,45.23,21.49
2015-09-18,28.3625,150.59,27.013,75.95,136.09,71.86,71.4,25.54,77.74,102.84,180.94,115.12,92.4906,144.51,93.39,60.94,38.98,97.05,116.35,52.13,43.48,57.525,0.5823,69.94,82.2167,99.66,122.47,69.79,44.57,21.1133
2015-09-21,28.8025,147.09,27.4195,76.74,136.02,72.16,72.14,25.54,78.09,103.41,183.35,116.58,92.2075,146.48,93.13,61.45,39.19,97.9,116.7,50.98,44.11,58.28,0.5883,70.65,81.4233,100.52,123.94,70.78,44.8,21.24
2015-09-22,28.35,145.93,26.92,75.71,133.99,71.68,71.65,25.14,77.25,102.49,179.72,115.8,90.6038,144.43,93.24,60.91,38.79,97.2,115.0167,50.74,43.9,57.985,0.5723,70.19,79.0833,98.98,122.93,70.25,44.43,21.1967
2015-09-23,28.58,145.72,26.8035,75.63,131.67,70.2,71.99,25.28,76.12,101.57,179.41,116.17,89.2359,143.66,92.99,60.64,38.76,97.38,114.7167,51.03,43.87,57.715,0.575,70.26,77.54,99.08,123.28,70.95,43.98,21.24
2015-09-24,28.75,143.51,26.6875,74.69,129.75,65.8,71.71,25.41,76.89,100.62,176.91,116.34,88.3208,144.41,92.48,60.22,39.15,97.29,114.65,50.59,43.91,57.395,0.586,71.36,75.9333,98.86,121.09,70.24,44.09,21.2767
2015-09-25,28.6775,138.53,26.2125,75.1,131.01,64.98,72.44,26.02,77.7,100.3,179.83,116.74,88.2264,145.42,91.0,61.47,39.62,97.59,116.3,49.6,43.94,62.5,0.5903,72.67,75.83,99.91,116.37,70.69,44.22,21.26
2015-09-28,28.11,132.24,25.203,73.34,128.13,63.79,69.04,25.66,75.77,98.49,173.02,114.1,86.4057,142.52,91.37,59.98,39.53,95.96,115.3167,48.42,43.29,61.07,0.5825,71.77,73.52,99.08,112.7,67.2,43.74,21.22
2015-09-29,27.265,133.82,24.8035,73.1,128.75,64.31,68.38,25.64,76.25,99.42,171.86,112.91,87.283,142.47,93.04,59.84,39.66,97.48,117.9583,48.65,43.44,59.835,0.5928,72.28,72.98,99.47,114.22,68.53,43.53,21.26
2015-09-30,27.575,138.32,25.5945,74.13,130.95,65.36,69.43,26.25,78.88,102.2,173.76,115.49,89.3302,144.97,93.35,60.97,40.12,98.53,118.1417,49.39,44.26,61.485,0.6163,71.94,74.26,99.53,116.01,69.66,43.51,21.6133
2015-10-01,27.395,140.23,26.036,73.89,130.61,64.39,72.91,25.73,78.34,102.67,176.02,117.03,89.3491,143.59,93.17,61.42,39.8,98.78,117.3333,49.37,44.61,61.915,0.6043,71.95,77.3067,98.34,116.61,69.99,42.96,21.4233
2015-10-02,27.595,142.47,26.627,74.41,132.56,65.7,73.93,25.76,81.55,103.0,177.01,117.81,91.0755,144.58,93.93,60.81,40.39,99.79,119.3333,50.14,45.57,62.605,0.62,72.42,79.0,100.03,118.83,70.67,42.84,21.66
2015-10-05,27.695,143.8,27.184,77.3,134.02,69.18,75.27,26.85,84.03,103.85,180.7,119.2,92.8113,149.04,94.76,62.02,41.01,101.17,121.9333,51.23,46.63,62.135,0.6355,73.22,80.39,101.86,119.65,72.23,44.0,21.9567
2015-10-06,27.8275,141.22,26.874,76.91,134.63,70.82,74.42,27.23,86.99,103.77,180.32,118.68,92.6509,148.78,93.42,62.05,40.96,101.9,121.4917,49.8,46.75,61.595,0.6438,73.4,78.8933,101.07,116.05,72.08,44.06,21.8933
2015-10-07,27.695,148.05,27.097,77.18,137.02,70.38,75.0,27.54,88.12,103.39,182.23,119.65,93.8585,150.09,94.98,62.13,41.52,101.77,122.95,50.95,46.8,61.05,0.6505,73.72,79.7067,102.17,116.43,73.22,43.85,22.12
2015-10-08,27.375,149.9,26.658,77.18,139.04,71.84,75.09,27.91,89.91,104.61,181.07,121.06,95.3491,152.28,95.08,62.13,41.98,102.95,124.5667,51.02,47.45,62.455,0.6543,74.4,81.4033,103.09,116.08,73.9,44.23,22.2933
2015-10-09,28.03,149.59,26.99,77.33,139.7,71.3,75.25,27.91,89.57,105.56,179.19,121.33,95.434,152.39,95.37,61.93,42.02,102.76,124.9167,50.95,47.11,62.47,0.6518,74.48,80.9533,102.94,119.27,73.98,44.16,22.23
2015-10-12,27.9,153.03,27.5095,77.31,140.68,70.5,75.88,27.96,88.74,106.35,180.23,121.9,95.7547,151.14,95.99,61.72,42.0,103.24,125.05,50.71,47.0,63.215,0.6588,74.33,81.2567,103.72,122.51,74.99,44.3,22.31
2015-10-13,27.9475,147.58,27.445,76.6,140.29,70.17,76.63,27.85,88.38,106.59,180.97,121.61,94.1698,149.62,95.45,61.55,41.65,103.38,124.2583,49.47,46.89,62.905,0.66,74.11,81.6333,103.31,123.99,75.0,44.36,22.2433
2015-10-14,27.5525,147.81,27.2415,76.17,134.22,70.71,75.58,27.82,89.76,105.73,179.51,120.27,92.6981,150.01,94.53,59.99,41.68,102.82,123.6,49.54,46.68,62.92,0.684,74.21,80.8367,102.77,122.07,74.2,43.99,20.01
2015-10-15,27.965,152.54,28.122,76.74,137.39,70.83,77.7,28.15,90.72,107.89,184.96,121.81,92.9245,150.09,97.15,61.89,41.92,103.66,124.325,50.72,47.01,64.395,0.6858,74.27,78.6933,104.96,120.17,75.34,44.67,19.7767
2015-10-16,27.76,152.61,28.538,77.21,137.6,69.68,78.77,28.25,91.29,108.24,185.18,122.74,91.5377,150.39,98.24,62.43,42.02,104.82,123.9167,51.48,47.51,65.235,0.6965,74.9,81.0567,105.9,119.98,76.0,44.7,19.63
2015-10-19,27.9325,154.47,28.6575,77.0,138.42,69.27,77.93,28.25,90.03,109.47,185.74,123.1,91.6792,149.22,97.94,62.22,41.99,104.49,123.3333,51.4,47.62,66.605,0.6952,75.16,80.9567,106.32,120.73,76.99,44.7,19.6167
2015-10-20,28.4425,150.45,28.044,76.95,138.88,70.27,77.53,28.5,89.99,109.84,185.51,122.85,92.717,140.64,97.59,62.52,42.29,103.84,124.2583,50.39,47.77,66.185,0.6943,74.43,79.8667,108.95,120.42,76.28,45.24,19.5833
2015-10-21,28.44,150.09,27.7885,76.51,141.19,69.67,75.83,28.28,89.33,110.09,179.7,123.3,93.1792,140.92,97.63,62.06,42.19,102.54,124.85,50.59,47.2,66.235,0.6853,73.59,79.4533,110.7,118.11,75.46,44.86,19.5467
2015-10-22,28.875,152.31,28.1955,72.5,146.31,70.88,77.37,29.01,91.62,113.25,183.56,124.36,96.7736,144.09,99.53,63.19,43.24,110.87,130.0,52.01,48.03,66.205,0.71,74.85,82.31,112.32,113.81,76.42,45.89,19.6333
2015-10-23,29.77,155.75,29.9515,74.59,146.7,71.75,78.56,29.35,91.24,113.09,185.5,124.61,97.2925,144.68,100.31,63.87,42.79,112.59,129.825,52.88,52.87,65.265,0.7148,77.03,81.9233,112.28,115.92,77.07,46.16,19.4333
2015-10-26,28.82,158.58,30.4305,74.19,146.7,71.52,78.22,28.95,88.77,113.52,187.01,125.01,96.9623,143.66,99.94,63.9,42.59,112.18,130.45,52.91,54.25,65.69,0.7115,77.49,82.4133,112.77,116.53,78.18,46.36,19.34
2015-10-27,28.6375,161.98,30.5505,74.01,148.46,70.39,77.75,29.05,87.7,113.77,186.31,124.47,96.6509,137.86,100.19,63.64,42.61,111.64,130.6083,53.47,53.69,65.41,0.711,77.29,80.6367,113.41,119.37,77.52,46.17,19.16
2015-10-28,29.8175,162.67,30.855,74.45,147.88,71.97,78.53,29.36,89.79,114.34,191.32,123.82,97.717,140.83,100.48,65.5,42.73,112.94,131.7333,55.1,53.98,65.645,0.7168,76.51,82.2533,114.26,119.78,78.87,46.48,19.2133
2015-10-29,30.1325,160.58,31.3275,74.22,147.18,71.97,78.14,29.14,89.89,115.04,189.89,123.63,97.1132,140.55,101.37,65.21,42.79,112.62,131.3417,54.87,53.36,65.56,0.692,77.02,86.0367,114.29,119.71,78.51,46.4,19.32
2015-10-30,29.875,158.18,31.295,73.26,148.07,72.99,77.71,28.85,90.88,113.74,187.5,123.64,97.434,140.08,101.03,64.25,42.35,112.25,131.0083,54.66,52.64,65.515,0.7093,76.38,88.9433,112.89,117.78,77.58,46.88,19.08
